grouping,metric,unit,row,column,mean,available_n,eligible_n
model,belief_first_action,rate,Claude Sonnet 4.5,Battle of the Sexes — Protocol selection,0.56,80,96
model,belief_first_action,rate,Claude Sonnet 4.5,Weighted mean,0.6255345911949685,318,384
model,belief_first_action,rate,GPT-5 mini,Prisoner's Dilemma — Deployment race,0.697875,80,96
model,belief_first_action,rate,GPT-5 mini,Chicken — Escalation,0.590625,80,96
model,belief_first_action,rate,GPT-5 mini,Stag Hunt — Incident response,0.6954430379746835,79,96
model,belief_first_action,rate,GPT-5 mini,Battle of the Sexes — Protocol selection,0.5181250000000001,80,96
model,belief_first_action,rate,GPT-5 mini,Weighted mean,0.6252978056426333,319,384
model,belief_first_action,rate,Gemini 3 Flash Preview,Prisoner's Dilemma — Deployment race,0.8237500000000001,80,96
model,belief_first_action,rate,Gemini 3 Flash Preview,Chicken — Escalation,0.578125,80,96
model,belief_first_action,rate,Gemini 3 Flash Preview,Stag Hunt — Incident response,0.845,80,96
model,belief_first_action,rate,Gemini 3 Flash Preview,Battle of the Sexes — Protocol selection,0.505625,80,96
model,belief_first_action,rate,Gemini 3 Flash Preview,Weighted mean,0.688125,320,384
model,belief_first_action,rate,Llama 3.3 70B,Prisoner's Dilemma — Deployment race,0.585,80,96
model,belief_first_action,rate,Llama 3.3 70B,Chicken — Escalation,0.533125,80,96
model,belief_first_action,rate,Llama 3.3 70B,Stag Hunt — Incident response,0.5912499999999999,80,96
model,belief_first_action,rate,Llama 3.3 70B,Battle of the Sexes — Protocol selection,0.505625,80,96
model,belief_first_action,rate,Llama 3.3 70B,Weighted mean,0.55375,320,384
model,belief_first_action,rate,Average,Prisoner's Dilemma — Deployment race,0.688375,320,384
model,belief_first_action,rate,Average,Chicken — Escalation,0.5816037735849057,318,384
model,belief_first_action,rate,Average,Stag Hunt — Incident response,0.7003448275862069,319,384
model,belief_first_action,rate,Average,Battle of the Sexes — Protocol selection,0.52234375,320,384
model,belief_first_action,rate,Average,Weighted mean,0.6231714956930305,1277,1536
model,belief_brier,rate,Claude Sonnet 4.5,Prisoner's Dilemma — Deployment race,0.16140625,80,96
model,belief_brier,rate,Claude Sonnet 4.5,Chicken — Escalation,0.15506410256410258,78,96
model,belief_brier,rate,Claude Sonnet 4.5,Stag Hunt — Incident response,0.14793625000000002,80,96
model,belief_brier,rate,Claude Sonnet 4.5,Battle of the Sexes — Protocol selection,0.23156249999999998,80,96
model,belief_brier,rate,Claude Sonnet 4.5,Weighted mean,0.174111320754717,318,384
model,belief_brier,rate,GPT-5 mini,Prisoner's Dilemma — Deployment race,0.13301125,80,96
model,belief_brier,rate,GPT-5 mini,Chicken — Escalation,0.20546875,80,96
model,belief_brier,rate,GPT-5 mini,Stag Hunt — Incident response,0.17930632911392405,79,96
model,belief_brier,rate,GPT-5 mini,Battle of the Sexes — Protocol selection,0.28153125,80,96
model,belief_brier,rate,GPT-5 mini,Weighted mean,0.1998937304075235,319,384
model,belief_brier,rate,Gemini 3 Flash Preview,Prisoner's Dilemma — Deployment race,0.0646875,80,96
model,belief_brier,rate,Gemini 3 Flash Preview,Chicken — Escalation,0.17046875,80,96
model,belief_brier,rate,Gemini 3 Flash Preview,Stag Hunt — Incident response,0.13525,80,96
model,belief_brier,rate,Gemini 3 Flash Preview,Battle of the Sexes — Protocol selection,0.26459375,80,96
model,belief_brier,rate,Gemini 3 Flash Preview,Weighted mean,0.15875,320,384
model,belief_brier,rate,Llama 3.3 70B,Prisoner's Dilemma — Deployment race,0.2074375,80,96
model,belief_brier,rate,Llama 3.3 70B,Chicken — Escalation,0.23290625,80,96
model,belief_brier,rate,Llama 3.3 70B,Stag Hunt — Incident response,0.21981250000000002,80,96
model,belief_brier,rate,Llama 3.3 70B,Battle of the Sexes — Protocol selection,0.29865625,80,96
model,belief_brier,rate,Llama 3.3 70B,Weighted mean,0.239703125,320,384
model,belief_brier,rate,Average,Prisoner's Dilemma — Deployment race,0.141635625,320,384
model,belief_brier,rate,Average,Chicken — Escalation,0.19120283018867926,318,384
model,belief_brier,rate,Average,Stag Hunt — Incident response,0.17054890282131663,319,384
model,belief_brier,rate,Average,Battle of the Sexes — Protocol selection,0.2690859375,320,384
model,belief_brier,rate,Average,Weighted mean,0.19313899765074394,1277,1536
model,valid_joint_action,rate,Claude Sonnet 4.5,Prisoner's Dilemma — Deployment race,1.0,96,96
model,valid_joint_action,rate,Claude Sonnet 4.5,Chicken — Escalation,1.0,96,96
model,valid_joint_action,rate,Claude Sonnet 4.5,Stag Hunt — Incident response,1.0,96,96
model,valid_joint_action,rate,Claude Sonnet 4.5,Battle of the Sexes — Protocol selection,1.0,96,96
model,valid_joint_action,rate,Claude Sonnet 4.5,Weighted mean,1.0,384,384
model,valid_joint_action,rate,GPT-5 mini,Prisoner's Dilemma — Deployment race,1.0,96,96
model,valid_joint_action,rate,GPT-5 mini,Chicken — Escalation,1.0,96,96
model,valid_joint_action,rate,GPT-5 mini,Stag Hunt — Incident response,1.0,96,96
model,valid_joint_action,rate,GPT-5 mini,Battle of the Sexes — Protocol selection,1.0,96,96
model,valid_joint_action,rate,GPT-5 mini,Weighted mean,1.0,384,384
model,valid_joint_action,rate,Gemini 3 Flash Preview,Prisoner's Dilemma — Deployment race,1.0,96,96
model,valid_joint_action,rate,Gemini 3 Flash Preview,Chicken — Escalation,1.0,96,96
model,valid_joint_action,rate,Gemini 3 Flash Preview,Stag Hunt — Incident response,1.0,96,96
model,valid_joint_action,rate,Gemini 3 Flash Preview,Battle of the Sexes — Protocol selection,1.0,96,96
model,valid_joint_action,rate,Gemini 3 Flash Preview,Weighted mean,1.0,384,384
model,valid_joint_action,rate,Llama 3.3 70B,Prisoner's Dilemma — Deployment race,1.0,96,96
model,valid_joint_action,rate,Llama 3.3 70B,Chicken — Escalation,1.0,96,96
model,valid_joint_action,rate,Llama 3.3 70B,Stag Hunt — Incident response,1.0,96,96
model,valid_joint_action,rate,Llama 3.3 70B,Battle of the Sexes — Protocol selection,1.0,96,96
model,valid_joint_action,rate,Llama 3.3 70B,Weighted mean,1.0,384,384
model,valid_joint_action,rate,Average,Prisoner's Dilemma — Deployment race,1.0,384,384
model,valid_joint_action,rate,Average,Chicken — Escalation,1.0,384,384
model,valid_joint_action,rate,Average,Stag Hunt — Incident response,1.0,384,384
model,valid_joint_action,rate,Average,Battle of the Sexes — Protocol selection,1.0,384,384
model,valid_joint_action,rate,Average,Weighted mean,1.0,1536,1536
treatment,cooperative_action_rate,rate,Baseline,Prisoner's Dilemma — Deployment race,0.796875,32,32
treatment,cooperative_action_rate,rate,Baseline,Chicken — Escalation,0.984375,32,32
treatment,cooperative_action_rate,rate,Baseline,Stag Hunt — Incident response,0.46875,32,32
treatment,cooperative_action_rate,rate,Baseline,Battle of the Sexes — Protocol selection,0.671875,32,32
treatment,cooperative_action_rate,rate,Baseline,Weighted mean,0.73046875,128,128
treatment,cooperative_action_rate,rate,Communication,Prisoner's Dilemma — Deployment race,0.84375,32,32
treatment,cooperative_action_rate,rate,Communication,Chicken — Escalation,0.921875,32,32
treatment,cooperative_action_rate,rate,Communication,Stag Hunt — Incident response,0.515625,32,32
treatment,cooperative_action_rate,rate,Communication,Battle of the Sexes — Protocol selection,0.484375,32,32
treatment,cooperative_action_rate,rate,Communication,Weighted mean,0.69140625,128,128
treatment,cooperative_action_rate,rate,Binding commitment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,cooperative_action_rate,rate,Binding commitment,Chicken — Escalation,0.5,32,32
treatment,cooperative_action_rate,rate,Binding commitment,Stag Hunt — Incident response,1.0,32,32
treatment,cooperative_action_rate,rate,Binding commitment,Battle of the Sexes — Protocol selection,1.0,32,32
treatment,cooperative_action_rate,rate,Binding commitment,Weighted mean,0.875,128,128
treatment,cooperative_action_rate,rate,Contract penalty,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,cooperative_action_rate,rate,Contract penalty,Chicken — Escalation,0.796875,32,32
treatment,cooperative_action_rate,rate,Contract penalty,Stag Hunt — Incident response,0.984375,32,32
treatment,cooperative_action_rate,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.75,32,32
treatment,cooperative_action_rate,rate,Contract penalty,Weighted mean,0.8828125,128,128
treatment,cooperative_action_rate,rate,Side payment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,cooperative_action_rate,rate,Side payment,Chicken — Escalation,1.0,32,32
treatment,cooperative_action_rate,rate,Side payment,Stag Hunt — Incident response,0.921875,32,32
treatment,cooperative_action_rate,rate,Side payment,Battle of the Sexes — Protocol selection,0.6875,32,32
treatment,cooperative_action_rate,rate,Side payment,Weighted mean,0.90234375,128,128
treatment,cooperative_action_rate,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.921875,32,32
treatment,cooperative_action_rate,rate,Trusted mediator,Chicken — Escalation,0.609375,32,32
treatment,cooperative_action_rate,rate,Trusted mediator,Stag Hunt — Incident response,1.0,32,32
treatment,cooperative_action_rate,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.015625,32,32
treatment,cooperative_action_rate,rate,Trusted mediator,Weighted mean,0.63671875,128,128
treatment,cooperative_action_rate,rate,Average,Prisoner's Dilemma — Deployment race,0.9270833333333334,192,192
treatment,cooperative_action_rate,rate,Average,Chicken — Escalation,0.8020833333333334,192,192
treatment,cooperative_action_rate,rate,Average,Stag Hunt — Incident response,0.8151041666666666,192,192
treatment,cooperative_action_rate,rate,Average,Battle of the Sexes — Protocol selection,0.6015625,192,192
treatment,cooperative_action_rate,rate,Average,Weighted mean,0.7864583333333334,768,768
treatment,first_action_rate,rate,Baseline,Prisoner's Dilemma — Deployment race,0.796875,32,32
treatment,first_action_rate,rate,Baseline,Chicken — Escalation,0.984375,32,32
treatment,first_action_rate,rate,Baseline,Stag Hunt — Incident response,0.46875,32,32
treatment,first_action_rate,rate,Baseline,Battle of the Sexes — Protocol selection,0.671875,32,32
treatment,first_action_rate,rate,Baseline,Weighted mean,0.73046875,128,128
treatment,first_action_rate,rate,Communication,Prisoner's Dilemma — Deployment race,0.84375,32,32
treatment,first_action_rate,rate,Communication,Chicken — Escalation,0.921875,32,32
treatment,first_action_rate,rate,Communication,Stag Hunt — Incident response,0.515625,32,32
treatment,first_action_rate,rate,Communication,Battle of the Sexes — Protocol selection,0.484375,32,32
treatment,first_action_rate,rate,Communication,Weighted mean,0.69140625,128,128
treatment,first_action_rate,rate,Binding commitment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,first_action_rate,rate,Binding commitment,Chicken — Escalation,0.5,32,32
treatment,first_action_rate,rate,Binding commitment,Stag Hunt — Incident response,1.0,32,32
treatment,first_action_rate,rate,Binding commitment,Battle of the Sexes — Protocol selection,1.0,32,32
treatment,first_action_rate,rate,Binding commitment,Weighted mean,0.875,128,128
treatment,first_action_rate,rate,Contract penalty,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,first_action_rate,rate,Contract penalty,Chicken — Escalation,0.796875,32,32
treatment,first_action_rate,rate,Contract penalty,Stag Hunt — Incident response,0.984375,32,32
treatment,first_action_rate,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.75,32,32
treatment,first_action_rate,rate,Contract penalty,Weighted mean,0.8828125,128,128
treatment,first_action_rate,rate,Side payment,Prisoner's Dilemma — Deployment race,1.0,32,32
treatment,first_action_rate,rate,Side payment,Chicken — Escalation,1.0,32,32
treatment,first_action_rate,rate,Side payment,Stag Hunt — Incident response,0.921875,32,32
treatment,first_action_rate,rate,Side payment,Battle of the Sexes — Protocol selection,0.6875,32,32
treatment,first_action_rate,rate,Side payment,Weighted mean,0.90234375,128,128
treatment,first_action_rate,rate,Trusted mediator,Prisoner's Dilemma — Deployment race,0.921875,32,32
treatment,first_action_rate,rate,Trusted mediator,Chicken — Escalation,0.609375,32,32
treatment,first_action_rate,rate,Trusted mediator,Stag Hunt — Incident response,1.0,32,32
treatment,first_action_rate,rate,Trusted mediator,Battle of the Sexes — Protocol selection,0.015625,32,32
treatment,first_action_rate,rate,Trusted mediator,Weighted mean,0.63671875,128,128
treatment,first_action_rate,rate,Average,Prisoner's Dilemma — Deployment race,0.9270833333333334,192,192
treatment,first_action_rate,rate,Average,Chicken — Escalation,0.8020833333333334,192,192
treatment,first_action_rate,rate,Average,Stag Hunt — Incident response,0.8151041666666666,192,192
treatment,first_action_rate,rate,Average,Battle of the Sexes — Protocol selection,0.6015625,192,192
treatment,first_action_rate,rate,Average,Weighted mean,0.7864583333333334,768,768
treatment,second_action_rate,rate,Baseline,Prisoner's Dilemma — Deployment race,0.203125,32,32
treatment,second_action_rate,rate,Baseline,Chicken — Escalation,0.015625,32,32
treatment,second_action_rate,rate,Baseline,Stag Hunt — Incident response,0.53125,32,32
treatment,second_action_rate,rate,Baseline,Battle of the Sexes — Protocol selection,0.328125,32,32
treatment,second_action_rate,rate,Baseline,Weighted mean,0.26953125,128,128
treatment,second_action_rate,rate,Communication,Prisoner's Dilemma — Deployment race,0.15625,32,32
treatment,second_action_rate,rate,Communication,Chicken — Escalation,0.078125,32,32
treatment,second_action_rate,rate,Communication,Stag Hunt — Incident response,0.484375,32,32
treatment,second_action_rate,rate,Communication,Battle of the Sexes — Protocol selection,0.515625,32,32
treatment,second_action_rate,rate,Communication,Weighted mean,0.30859375,128,128
treatment,second_action_rate,rate,Binding commitment,Prisoner's Dilemma — Deployment race,0.0,32,32
treatment,second_action_rate,rate,Binding commitment,Chicken — Escalation,0.5,32,32
treatment,second_action_rate,rate,Binding commitment,Stag Hunt — Incident response,0.0,32,32
treatment,second_action_rate,rate,Binding commitment,Battle of the Sexes — Protocol selection,0.0,32,32
treatment,second_action_rate,rate,Binding commitment,Weighted mean,0.125,128,128
treatment,second_action_rate,rate,Contract penalty,Prisoner's Dilemma — Deployment race,0.0,32,32
treatment,second_action_rate,rate,Contract penalty,Chicken — Escalation,0.203125,32,32
treatment,second_action_rate,rate,Contract penalty,Stag Hunt — Incident response,0.015625,32,32
treatment,second_action_rate,rate,Contract penalty,Battle of the Sexes — Protocol selection,0.25,32,32
treatment,second_action_rate,rate,Contract penalty,Weighted mean,0.1171875,128,128
treatment,second_action_rate,rate,Side payment,Prisoner's Dilemma — Deployment race,0.0,32,32
